r_over_rs,D_GR,D_SSZ,delta,z_GR,z_SSZ
3.4019,1.0,1.0,0.0,0.0,0.0
3.4026,1.0,1.0,0.0,0.0,0.0
3.4032999999999998,1.0,1.0,0.0,0.0,0.0
3.404,1.0,1.0,0.0,0.0,0.0
3.4047,1.0,1.0,0.0,0.0,0.0
3.4054,1.0,1.0,0.0,0.0,0.0
3.4061,1.0,1.0,0.0,0.0,0.0
3.4068,1.0,1.0,0.0,0.0,0.0
3.4074999999999998,1.0,1.0,0.0,0.0,0.0
3.4082,1.0,1.0,0.0,0.0,0.0
3.4089,1.0,1.0,0.0,0.0,0.0
3.4096,1.0,1.0,0.0,0.0,0.0
3.4103,1.0,1.0,0.0,0.0,0.0
3.411,1.0,1.0,0.0,0.0,0.0
3.4116999999999997,1.0,1.0,0.0,0.0,0.0
3.4124,1.0,1.0,0.0,0.0,0.0
3.4131,1.0,1.0,0.0,0.0,0.0
3.4138,1.0,1.0,0.0,0.0,0.0
3.4145000000000003,1.0,1.0,0.0,0.0,0.0
3.4152,1.0,1.0,0.0,0.0,0.0
3.4158999999999997,1.0,1.0,0.0,0.0,0.0
3.4166,1.0,1.0,0.0,0.0,0.0
3.4173,1.0,1.0,0.0,0.0,0.0
3.418,1.0,1.0,0.0,0.0,0.0
3.4187000000000003,1.0,1.0,0.0,0.0,0.0
3.4194,1.0,1.0,0.0,0.0,0.0
3.4200999999999997,1.0,1.0,0.0,0.0,0.0
3.4208,1.0,1.0,0.0,0.0,0.0
3.4215,1.0,1.0,0.0,0.0,0.0
3.4222,1.0,1.0,0.0,0.0,0.0
3.4229000000000003,1.0,1.0,0.0,0.0,0.0
3.4236,1.0,1.0,0.0,0.0,0.0
3.4242999999999997,1.0,1.0,0.0,0.0,0.0
3.425,1.0,1.0,0.0,0.0,0.0
3.4257,1.0,1.0,0.0,0.0,0.0
3.4264,1.0,1.0,0.0,0.0,0.0
3.4271000000000003,1.0,1.0,0.0,0.0,0.0
3.4278,1.0,1.0,0.0,0.0,0.0
3.4284999999999997,1.0,1.0,0.0,0.0,0.0
3.4292,1.0,1.0,0.0,0.0,0.0
3.4299,1.0,1.0,0.0,0.0,0.0
3.4306,1.0,1.0,0.0,0.0,0.0
3.4313000000000002,1.0,1.0,0.0,0.0,0.0
3.432,1.0,1.0,0.0,0.0,0.0
3.4327,1.0,1.0,0.0,0.0,0.0
3.4334,1.0,1.0,0.0,0.0,0.0
3.4341,1.0,1.0,0.0,0.0,0.0
3.4348,1.0,1.0,0.0,0.0,0.0
3.4355,1.0,1.0,0.0,0.0,0.0
3.4362,1.0,1.0,0.0,0.0,0.0
3.4369,1.0,1.0,0.0,0.0,0.0
3.4375999999999998,1.0,1.0,0.0,0.0,0.0
3.4383,1.0,1.0,0.0,0.0,0.0
3.439,1.0,1.0,0.0,0.0,0.0
3.4397,1.0,1.0,0.0,0.0,0.0
3.4404,1.0,1.0,0.0,0.0,0.0
3.4411,1.0,1.0,0.0,0.0,0.0
3.4417999999999997,1.0,1.0,0.0,0.0,0.0
3.4425,1.0,1.0,0.0,0.0,0.0
3.4432,1.0,1.0,0.0,0.0,0.0
3.4439,1.0,1.0,0.0,0.0,0.0
3.4446,1.0,1.0,0.0,0.0,0.0
3.4453,1.0,1.0,0.0,0.0,0.0
3.4459999999999997,1.0,1.0,0.0,0.0,0.0
3.4467,1.0,1.0,0.0,0.0,0.0
3.4474,1.0,1.0,0.0,0.0,0.0
3.4481,1.0,1.0,0.0,0.0,0.0
3.4488000000000003,1.0,1.0,0.0,0.0,0.0
3.4495,1.0,1.0,0.0,0.0,0.0
3.4501999999999997,1.0,1.0,0.0,0.0,0.0
3.4509,1.0,1.0,0.0,0.0,0.0
3.4516,1.0,1.0,0.0,0.0,0.0
3.4523,1.0,1.0,0.0,0.0,0.0
3.4530000000000003,1.0,1.0,0.0,0.0,0.0
3.4537,1.0,1.0,0.0,0.0,0.0
3.4543999999999997,1.0,1.0,0.0,0.0,0.0
3.4551,1.0,1.0,0.0,0.0,0.0
3.4558,1.0,1.0,0.0,0.0,0.0
3.4565,1.0,1.0,0.0,0.0,0.0
3.4572000000000003,1.0,1.0,0.0,0.0,0.0
3.4579,1.0,1.0,0.0,0.0,0.0
3.4585999999999997,1.0,1.0,0.0,0.0,0.0
3.4593,1.0,1.0,0.0,0.0,0.0
3.46,1.0,1.0,0.0,0.0,0.0
3.4607,1.0,1.0,0.0,0.0,0.0
3.4614000000000003,1.0,1.0,0.0,0.0,0.0
3.4621,1.0,1.0,0.0,0.0,0.0
3.4627999999999997,1.0,1.0,0.0,0.0,0.0
3.4635,1.0,1.0,0.0,0.0,0.0
3.4642,1.0,1.0,0.0,0.0,0.0
3.4649,1.0,1.0,0.0,0.0,0.0
3.4656000000000002,1.0,1.0,0.0,0.0,0.0
3.4663,1.0,1.0,0.0,0.0,0.0
3.467,1.0,1.0,0.0,0.0,0.0
3.4677,1.0,1.0,0.0,0.0,0.0
3.4684,1.0,1.0,0.0,0.0,0.0
3.4691,1.0,1.0,0.0,0.0,0.0
3.4698,1.0,1.0,0.0,0.0,0.0
3.4705,1.0,1.0,0.0,0.0,0.0
3.4712,1.0,1.0,0.0,0.0,0.0
3.4718999999999998,1.0,1.0,0.0,0.0,0.0
3.4726,1.0,1.0,0.0,0.0,0.0
3.4733,1.0,1.0,0.0,0.0,0.0
3.474,1.0,1.0,0.0,0.0,0.0
3.4747,1.0,1.0,0.0,0.0,0.0
3.4754,1.0,1.0,0.0,0.0,0.0
3.4760999999999997,1.0,1.0,0.0,0.0,0.0
3.4768,1.0,1.0,0.0,0.0,0.0
3.4775,1.0,1.0,0.0,0.0,0.0
3.4782,1.0,1.0,0.0,0.0,0.0
3.4789,1.0,1.0,0.0,0.0,0.0
3.4796,1.0,1.0,0.0,0.0,0.0
3.4802999999999997,1.0,1.0,0.0,0.0,0.0
3.481,1.0,1.0,0.0,0.0,0.0
3.4817,1.0,1.0,0.0,0.0,0.0
3.4824,1.0,1.0,0.0,0.0,0.0
3.4831000000000003,1.0,1.0,0.0,0.0,0.0
3.4838,1.0,1.0,0.0,0.0,0.0
3.4844999999999997,1.0,1.0,0.0,0.0,0.0
3.4852,1.0,1.0,0.0,0.0,0.0
3.4859,1.0,1.0,0.0,0.0,0.0
3.4866,1.0,1.0,0.0,0.0,0.0
3.4873000000000003,1.0,1.0,0.0,0.0,0.0
3.488,1.0,1.0,0.0,0.0,0.0
3.4886999999999997,1.0,1.0,0.0,0.0,0.0
3.4894,1.0,1.0,0.0,0.0,0.0
3.4901,1.0,1.0,0.0,0.0,0.0
3.4908,1.0,1.0,0.0,0.0,0.0
3.4915000000000003,1.0,1.0,0.0,0.0,0.0
3.4922,1.0,1.0,0.0,0.0,0.0
3.4928999999999997,1.0,1.0,0.0,0.0,0.0
3.4936,1.0,1.0,0.0,0.0,0.0
3.4943,1.0,1.0,0.0,0.0,0.0
3.495,1.0,1.0,0.0,0.0,0.0
3.4957000000000003,1.0,1.0,0.0,0.0,0.0
3.4964,1.0,1.0,0.0,0.0,0.0
3.4970999999999997,1.0,1.0,0.0,0.0,0.0
3.4978,1.0,1.0,0.0,0.0,0.0
3.4985,1.0,1.0,0.0,0.0,0.0
3.4992,1.0,1.0,0.0,0.0,0.0
3.4999000000000002,1.0,1.0,0.0,0.0,0.0
3.5006,1.0,1.0,0.0,0.0,0.0
3.5013,1.0,1.0,0.0,0.0,0.0
3.502,1.0,1.0,0.0,0.0,0.0
3.5027,1.0,1.0,0.0,0.0,0.0
3.5034,1.0,1.0,0.0,0.0,0.0
3.5040999999999998,1.0,1.0,0.0,0.0,0.0
3.5048,1.0,1.0,0.0,0.0,0.0
3.5055,1.0,1.0,0.0,0.0,0.0
3.5061999999999998,1.0,1.0,0.0,0.0,0.0
3.5069,1.0,1.0,0.0,0.0,0.0
3.5076,1.0,1.0,0.0,0.0,0.0
3.5083,1.0,1.0,0.0,0.0,0.0
3.509,1.0,1.0,0.0,0.0,0.0
3.5097,1.0,1.0,0.0,0.0,0.0
3.5104,1.0,1.0,0.0,0.0,0.0
3.5111,1.0,1.0,0.0,0.0,0.0
3.5118,1.0,1.0,0.0,0.0,0.0
3.5125,1.0,1.0,0.0,0.0,0.0
3.5132,1.0,1.0,0.0,0.0,0.0
3.5139,1.0,1.0,0.0,0.0,0.0
3.5146,1.0,1.0,0.0,0.0,0.0
3.5153,1.0,1.0,0.0,0.0,0.0
3.516,1.0,1.0,0.0,0.0,0.0
3.5167,1.0,1.0,0.0,0.0,0.0
3.5174,1.0,1.0,0.0,0.0,0.0
3.5181,1.0,1.0,0.0,0.0,0.0
3.5188,1.0,1.0,0.0,0.0,0.0
3.5195,1.0,1.0,0.0,0.0,0.0
3.5202,1.0,1.0,0.0,0.0,0.0
3.5209,1.0,1.0,0.0,0.0,0.0
3.5216,1.0,1.0,0.0,0.0,0.0
3.5223,1.0,1.0,0.0,0.0,0.0
3.523,1.0,1.0,0.0,0.0,0.0
3.5237,1.0,1.0,0.0,0.0,0.0
3.5244,1.0,1.0,0.0,0.0,0.0
3.5251,1.0,1.0,0.0,0.0,0.0
3.5258,1.0,1.0,0.0,0.0,0.0
3.5265,1.0,1.0,0.0,0.0,0.0
3.5272,1.0,1.0,0.0,0.0,0.0
3.5279,1.0,1.0,0.0,0.0,0.0
3.5286,1.0,1.0,0.0,0.0,0.0
3.5293,1.0,1.0,0.0,0.0,0.0
3.53,1.0,1.0,0.0,0.0,0.0
3.5307,1.0,1.0,0.0,0.0,0.0
3.5314,1.0,1.0,0.0,0.0,0.0
3.5321,1.0,1.0,0.0,0.0,0.0
3.5328,1.0,1.0,0.0,0.0,0.0
3.5335,1.0,1.0,0.0,0.0,0.0
3.5342,1.0,1.0,0.0,0.0,0.0
3.5349,1.0,1.0,0.0,0.0,0.0
3.5356,1.0,1.0,0.0,0.0,0.0
3.5362999999999998,1.0,1.0,0.0,0.0,0.0
3.537,1.0,1.0,0.0,0.0,0.0
3.5377,1.0,1.0,0.0,0.0,0.0
3.5383999999999998,1.0,1.0,0.0,0.0,0.0
3.5391,1.0,1.0,0.0,0.0,0.0
3.5398,1.0,1.0,0.0,0.0,0.0
3.5404999999999998,1.0,1.0,0.0,0.0,0.0
3.5412,1.0,1.0,0.0,0.0,0.0
3.5419,1.0,1.0,0.0,0.0,0.0
3.5426,1.0,1.0,0.0,0.0,0.0
3.5433,1.0,1.0,0.0,0.0,0.0
3.544,1.0,1.0,0.0,0.0,0.0
3.5447,1.0,1.0,0.0,0.0,0.0
3.5454,1.0,1.0,0.0,0.0,0.0
3.5461,1.0,1.0,0.0,0.0,0.0
3.5468,1.0,1.0,0.0,0.0,0.0
3.5475,1.0,1.0,0.0,0.0,0.0
3.5482,1.0,1.0,0.0,0.0,0.0
3.5489,1.0,1.0,0.0,0.0,0.0
3.5496,1.0,1.0,0.0,0.0,0.0
3.5503,1.0,1.0,0.0,0.0,0.0
3.551,1.0,1.0,0.0,0.0,0.0
3.5517,1.0,1.0,0.0,0.0,0.0
3.5524,1.0,1.0,0.0,0.0,0.0
3.5531,1.0,1.0,0.0,0.0,0.0
3.5538,1.0,1.0,0.0,0.0,0.0
3.5545,1.0,1.0,0.0,0.0,0.0
3.5552,1.0,1.0,0.0,0.0,0.0
3.5559,1.0,1.0,0.0,0.0,0.0
3.5566,1.0,1.0,0.0,0.0,0.0
3.5573,1.0,1.0,0.0,0.0,0.0
3.558,1.0,1.0,0.0,0.0,0.0
3.5587,1.0,1.0,0.0,0.0,0.0
3.5594,1.0,1.0,0.0,0.0,0.0
3.5601,1.0,1.0,0.0,0.0,0.0
3.5608,1.0,1.0,0.0,0.0,0.0
3.5615,1.0,1.0,0.0,0.0,0.0
3.5622,1.0,1.0,0.0,0.0,0.0
3.5629,1.0,1.0,0.0,0.0,0.0
3.5636,1.0,1.0,0.0,0.0,0.0
3.5643,1.0,1.0,0.0,0.0,0.0
3.565,1.0,1.0,0.0,0.0,0.0
3.5657,1.0,1.0,0.0,0.0,0.0
3.5664,1.0,1.0,0.0,0.0,0.0
3.5671,1.0,1.0,0.0,0.0,0.0
3.5678,1.0,1.0,0.0,0.0,0.0
3.5685,1.0,1.0,0.0,0.0,0.0
3.5692,1.0,1.0,0.0,0.0,0.0
3.5699,1.0,1.0,0.0,0.0,0.0
3.5705999999999998,1.0,1.0,0.0,0.0,0.0
3.5713,1.0,1.0,0.0,0.0,0.0
3.572,1.0,1.0,0.0,0.0,0.0
3.5726999999999998,1.0,1.0,0.0,0.0,0.0
3.5734,1.0,1.0,0.0,0.0,0.0
3.5741,1.0,1.0,0.0,0.0,0.0
3.5748,1.0,1.0,0.0,0.0,0.0
3.5755,1.0,1.0,0.0,0.0,0.0
3.5762,1.0,1.0,0.0,0.0,0.0
3.5769,1.0,1.0,0.0,0.0,0.0
3.5776,1.0,1.0,0.0,0.0,0.0
3.5783,1.0,1.0,0.0,0.0,0.0
3.579,1.0,1.0,0.0,0.0,0.0
3.5797,1.0,1.0,0.0,0.0,0.0
3.5804,1.0,1.0,0.0,0.0,0.0
3.5811,1.0,1.0,0.0,0.0,0.0
3.5818,1.0,1.0,0.0,0.0,0.0
3.5825,1.0,1.0,0.0,0.0,0.0
3.5832,1.0,1.0,0.0,0.0,0.0
3.5839,1.0,1.0,0.0,0.0,0.0
3.5846,1.0,1.0,0.0,0.0,0.0
3.5853,1.0,1.0,0.0,0.0,0.0
3.586,1.0,1.0,0.0,0.0,0.0
3.5867,1.0,1.0,0.0,0.0,0.0
3.5874,1.0,1.0,0.0,0.0,0.0
3.5881,1.0,1.0,0.0,0.0,0.0
3.5888,1.0,1.0,0.0,0.0,0.0
3.5895,1.0,1.0,0.0,0.0,0.0
3.5902,1.0,1.0,0.0,0.0,0.0
3.5909,1.0,1.0,0.0,0.0,0.0
3.5916,1.0,1.0,0.0,0.0,0.0
3.5923,1.0,1.0,0.0,0.0,0.0
3.593,1.0,1.0,0.0,0.0,0.0
3.5937,1.0,1.0,0.0,0.0,0.0
3.5944,1.0,1.0,0.0,0.0,0.0
3.5951,1.0,1.0,0.0,0.0,0.0
3.5958,1.0,1.0,0.0,0.0,0.0
3.5965,1.0,1.0,0.0,0.0,0.0
3.5972,1.0,1.0,0.0,0.0,0.0
3.5979,1.0,1.0,0.0,0.0,0.0
3.5986,1.0,1.0,0.0,0.0,0.0
3.5993,1.0,1.0,0.0,0.0,0.0
3.6,1.0,1.0,0.0,0.0,0.0
3.6007,1.0,1.0,0.0,0.0,0.0
3.6014,1.0,1.0,0.0,0.0,0.0
3.6021,1.0,1.0,0.0,0.0,0.0
3.6028,1.0,1.0,0.0,0.0,0.0
3.6035,1.0,1.0,0.0,0.0,0.0
3.6042,1.0,1.0,0.0,0.0,0.0
3.6048999999999998,1.0,1.0,0.0,0.0,0.0
3.6056,1.0,1.0,0.0,0.0,0.0
3.6063,1.0,1.0,0.0,0.0,0.0
3.6069999999999998,1.0,1.0,0.0,0.0,0.0
3.6077,1.0,1.0,0.0,0.0,0.0
3.6084,1.0,1.0,0.0,0.0,0.0
3.6091,1.0,1.0,0.0,0.0,0.0
3.6098,1.0,1.0,0.0,0.0,0.0
3.6105,1.0,1.0,0.0,0.0,0.0
3.6112,1.0,1.0,0.0,0.0,0.0
3.6119,1.0,1.0,0.0,0.0,0.0
3.6126,1.0,1.0,0.0,0.0,0.0
3.6133,1.0,1.0,0.0,0.0,0.0
3.614,1.0,1.0,0.0,0.0,0.0
3.6147,1.0,1.0,0.0,0.0,0.0
3.6154,1.0,1.0,0.0,0.0,0.0
3.6161,1.0,1.0,0.0,0.0,0.0
3.6168,1.0,1.0,0.0,0.0,0.0
3.6175,1.0,1.0,0.0,0.0,0.0
3.6182,1.0,1.0,0.0,0.0,0.0
3.6189,1.0,1.0,0.0,0.0,0.0
3.6196,1.0,1.0,0.0,0.0,0.0
3.6203,1.0,1.0,0.0,0.0,0.0
3.621,1.0,1.0,0.0,0.0,0.0
3.6217,1.0,1.0,0.0,0.0,0.0
3.6224,1.0,1.0,0.0,0.0,0.0
3.6231,1.0,1.0,0.0,0.0,0.0
3.6238,1.0,1.0,0.0,0.0,0.0
3.6245,1.0,1.0,0.0,0.0,0.0
3.6252,1.0,1.0,0.0,0.0,0.0
3.6259,1.0,1.0,0.0,0.0,0.0
3.6266,1.0,1.0,0.0,0.0,0.0
3.6273,1.0,1.0,0.0,0.0,0.0
3.628,1.0,1.0,0.0,0.0,0.0
3.6287,1.0,1.0,0.0,0.0,0.0
3.6294,1.0,1.0,0.0,0.0,0.0
3.6301,1.0,1.0,0.0,0.0,0.0
3.6308,1.0,1.0,0.0,0.0,0.0
3.6315,1.0,1.0,0.0,0.0,0.0
3.6322,1.0,1.0,0.0,0.0,0.0
3.6329,1.0,1.0,0.0,0.0,0.0
3.6336,1.0,1.0,0.0,0.0,0.0
3.6343,1.0,1.0,0.0,0.0,0.0
3.635,1.0,1.0,0.0,0.0,0.0
3.6357,1.0,1.0,0.0,0.0,0.0
3.6364,1.0,1.0,0.0,0.0,0.0
3.6370999999999998,1.0,1.0,0.0,0.0,0.0
3.6378,1.0,1.0,0.0,0.0,0.0
3.6385,1.0,1.0,0.0,0.0,0.0
3.6391999999999998,1.0,1.0,0.0,0.0,0.0
3.6399,1.0,1.0,0.0,0.0,0.0
3.6406,1.0,1.0,0.0,0.0,0.0
3.6412999999999998,1.0,1.0,0.0,0.0,0.0
3.642,1.0,1.0,0.0,0.0,0.0
3.6427,1.0,1.0,0.0,0.0,0.0
3.6434,1.0,1.0,0.0,0.0,0.0
3.6441,1.0,1.0,0.0,0.0,0.0
3.6448,1.0,1.0,0.0,0.0,0.0
3.6455,1.0,1.0,0.0,0.0,0.0
3.6462,1.0,1.0,0.0,0.0,0.0
3.6469,1.0,1.0,0.0,0.0,0.0
3.6476,1.0,1.0,0.0,0.0,0.0
3.6483,1.0,1.0,0.0,0.0,0.0
3.649,1.0,1.0,0.0,0.0,0.0
3.6497,1.0,1.0,0.0,0.0,0.0
3.6504,1.0,1.0,0.0,0.0,0.0
3.6511,1.0,1.0,0.0,0.0,0.0
3.6518,1.0,1.0,0.0,0.0,0.0
3.6525,1.0,1.0,0.0,0.0,0.0
3.6532,1.0,1.0,0.0,0.0,0.0
3.6539,1.0,1.0,0.0,0.0,0.0
3.6546,1.0,1.0,0.0,0.0,0.0
3.6553,1.0,1.0,0.0,0.0,0.0
3.656,1.0,1.0,0.0,0.0,0.0
3.6567,1.0,1.0,0.0,0.0,0.0
3.6574,1.0,1.0,0.0,0.0,0.0
3.6581,1.0,1.0,0.0,0.0,0.0
3.6588,1.0,1.0,0.0,0.0,0.0
3.6595,1.0,1.0,0.0,0.0,0.0
3.6602,1.0,1.0,0.0,0.0,0.0
3.6609,1.0,1.0,0.0,0.0,0.0
3.6616,1.0,1.0,0.0,0.0,0.0
3.6623,1.0,1.0,0.0,0.0,0.0
3.663,1.0,1.0,0.0,0.0,0.0
3.6637,1.0,1.0,0.0,0.0,0.0
3.6644,1.0,1.0,0.0,0.0,0.0
3.6651,1.0,1.0,0.0,0.0,0.0
3.6658,1.0,1.0,0.0,0.0,0.0
3.6665,1.0,1.0,0.0,0.0,0.0
3.6672,1.0,1.0,0.0,0.0,0.0
3.6679,1.0,1.0,0.0,0.0,0.0
3.6686,1.0,1.0,0.0,0.0,0.0
3.6693,1.0,1.0,0.0,0.0,0.0
3.67,1.0,1.0,0.0,0.0,0.0
3.6707,1.0,1.0,0.0,0.0,0.0
3.6713999999999998,1.0,1.0,0.0,0.0,0.0
3.6721,1.0,1.0,0.0,0.0,0.0
3.6728,1.0,1.0,0.0,0.0,0.0
3.6734999999999998,1.0,1.0,0.0,0.0,0.0
3.6742,1.0,1.0,0.0,0.0,0.0
3.6749,1.0,1.0,0.0,0.0,0.0
3.6755999999999998,1.0,1.0,0.0,0.0,0.0
3.6763,1.0,1.0,0.0,0.0,0.0
3.677,1.0,1.0,0.0,0.0,0.0
3.6777,1.0,1.0,0.0,0.0,0.0
3.6784,1.0,1.0,0.0,0.0,0.0
3.6791,1.0,1.0,0.0,0.0,0.0
3.6798,1.0,1.0,0.0,0.0,0.0
3.6805,1.0,1.0,0.0,0.0,0.0
3.6812,1.0,1.0,0.0,0.0,0.0
3.6819,1.0,1.0,0.0,0.0,0.0
3.6826,1.0,1.0,0.0,0.0,0.0
3.6833,1.0,1.0,0.0,0.0,0.0
3.684,1.0,1.0,0.0,0.0,0.0
3.6847,1.0,1.0,0.0,0.0,0.0
3.6854,1.0,1.0,0.0,0.0,0.0
3.6861,1.0,1.0,0.0,0.0,0.0
3.6868,1.0,1.0,0.0,0.0,0.0
3.6875,1.0,1.0,0.0,0.0,0.0
3.6882,1.0,1.0,0.0,0.0,0.0
3.6889,1.0,1.0,0.0,0.0,0.0
3.6896,1.0,1.0,0.0,0.0,0.0
3.6903,1.0,1.0,0.0,0.0,0.0
3.691,1.0,1.0,0.0,0.0,0.0
3.6917,1.0,1.0,0.0,0.0,0.0
3.6924,1.0,1.0,0.0,0.0,0.0
3.6931,1.0,1.0,0.0,0.0,0.0
3.6938,1.0,1.0,0.0,0.0,0.0
3.6945,1.0,1.0,0.0,0.0,0.0
3.6952,1.0,1.0,0.0,0.0,0.0
3.6959,1.0,1.0,0.0,0.0,0.0
3.6966,1.0,1.0,0.0,0.0,0.0
3.6973,1.0,1.0,0.0,0.0,0.0
3.698,1.0,1.0,0.0,0.0,0.0
3.6987,1.0,1.0,0.0,0.0,0.0
3.6994,1.0,1.0,0.0,0.0,0.0
3.7001,1.0,1.0,0.0,0.0,0.0
3.7008,1.0,1.0,0.0,0.0,0.0
3.7015,1.0,1.0,0.0,0.0,0.0
3.7022,1.0,1.0,0.0,0.0,0.0
3.7029,1.0,1.0,0.0,0.0,0.0
3.7036,1.0,1.0,0.0,0.0,0.0
3.7043,1.0,1.0,0.0,0.0,0.0
3.705,1.0,1.0,0.0,0.0,0.0
3.7056999999999998,1.0,1.0,0.0,0.0,0.0
3.7064,1.0,1.0,0.0,0.0,0.0
3.7071,1.0,1.0,0.0,0.0,0.0
3.7077999999999998,1.0,1.0,0.0,0.0,0.0
3.7085,1.0,1.0,0.0,0.0,0.0
3.7092,1.0,1.0,0.0,0.0,0.0
3.7099,1.0,1.0,0.0,0.0,0.0
3.7106,1.0,1.0,0.0,0.0,0.0
3.7113,1.0,1.0,0.0,0.0,0.0
3.712,1.0,1.0,0.0,0.0,0.0
3.7127,1.0,1.0,0.0,0.0,0.0
3.7134,1.0,1.0,0.0,0.0,0.0
3.7141,1.0,1.0,0.0,0.0,0.0
3.7148,1.0,1.0,0.0,0.0,0.0
3.7155,1.0,1.0,0.0,0.0,0.0
3.7162,1.0,1.0,0.0,0.0,0.0
3.7169,1.0,1.0,0.0,0.0,0.0
3.7176,1.0,1.0,0.0,0.0,0.0
3.7183,1.0,1.0,0.0,0.0,0.0
3.719,1.0,1.0,0.0,0.0,0.0
3.7197,1.0,1.0,0.0,0.0,0.0
3.7204,1.0,1.0,0.0,0.0,0.0
3.7211,1.0,1.0,0.0,0.0,0.0
3.7218,1.0,1.0,0.0,0.0,0.0
3.7225,1.0,1.0,0.0,0.0,0.0
3.7232,1.0,1.0,0.0,0.0,0.0
3.7239,1.0,1.0,0.0,0.0,0.0
3.7246,1.0,1.0,0.0,0.0,0.0
3.7253,1.0,1.0,0.0,0.0,0.0
3.726,1.0,1.0,0.0,0.0,0.0
3.7267,1.0,1.0,0.0,0.0,0.0
3.7274,1.0,1.0,0.0,0.0,0.0
3.7281,1.0,1.0,0.0,0.0,0.0
3.7288,1.0,1.0,0.0,0.0,0.0
3.7295,1.0,1.0,0.0,0.0,0.0
3.7302,1.0,1.0,0.0,0.0,0.0
3.7309,1.0,1.0,0.0,0.0,0.0
3.7316,1.0,1.0,0.0,0.0,0.0
3.7323,1.0,1.0,0.0,0.0,0.0
3.733,1.0,1.0,0.0,0.0,0.0
3.7337,1.0,1.0,0.0,0.0,0.0
3.7344,1.0,1.0,0.0,0.0,0.0
3.7351,1.0,1.0,0.0,0.0,0.0
3.7358,1.0,1.0,0.0,0.0,0.0
3.7365,1.0,1.0,0.0,0.0,0.0
3.7372,1.0,1.0,0.0,0.0,0.0
3.7379,1.0,1.0,0.0,0.0,0.0
3.7386,1.0,1.0,0.0,0.0,0.0
3.7393,1.0,1.0,0.0,0.0,0.0
3.7399999999999998,1.0,1.0,0.0,0.0,0.0
3.7407,1.0,1.0,0.0,0.0,0.0
3.7414,1.0,1.0,0.0,0.0,0.0
3.7420999999999998,1.0,1.0,0.0,0.0,0.0
3.7428,1.0,1.0,0.0,0.0,0.0
3.7435,1.0,1.0,0.0,0.0,0.0
3.7442,1.0,1.0,0.0,0.0,0.0
3.7449,1.0,1.0,0.0,0.0,0.0
3.7456,1.0,1.0,0.0,0.0,0.0
3.7463,1.0,1.0,0.0,0.0,0.0
3.747,1.0,1.0,0.0,0.0,0.0
3.7477,1.0,1.0,0.0,0.0,0.0
3.7484,1.0,1.0,0.0,0.0,0.0
3.7491,1.0,1.0,0.0,0.0,0.0
3.7498,1.0,1.0,0.0,0.0,0.0
3.7505,1.0,1.0,0.0,0.0,0.0
3.7512,1.0,1.0,0.0,0.0,0.0
3.7519,1.0,1.0,0.0,0.0,0.0
3.7526,1.0,1.0,0.0,0.0,0.0
3.7533,1.0,1.0,0.0,0.0,0.0
3.754,1.0,1.0,0.0,0.0,0.0
3.7547,1.0,1.0,0.0,0.0,0.0
3.7554,1.0,1.0,0.0,0.0,0.0
3.7561,1.0,1.0,0.0,0.0,0.0
3.7568,1.0,1.0,0.0,0.0,0.0
3.7575,1.0,1.0,0.0,0.0,0.0
3.7582,1.0,1.0,0.0,0.0,0.0
3.7589,1.0,1.0,0.0,0.0,0.0
3.7596,1.0,1.0,0.0,0.0,0.0
3.7603,1.0,1.0,0.0,0.0,0.0
3.761,1.0,1.0,0.0,0.0,0.0
3.7617,1.0,1.0,0.0,0.0,0.0
3.7624,1.0,1.0,0.0,0.0,0.0
3.7631,1.0,1.0,0.0,0.0,0.0
3.7638,1.0,1.0,0.0,0.0,0.0
3.7645,1.0,1.0,0.0,0.0,0.0
3.7652,1.0,1.0,0.0,0.0,0.0
3.7659,1.0,1.0,0.0,0.0,0.0
3.7666,1.0,1.0,0.0,0.0,0.0
3.7673,1.0,1.0,0.0,0.0,0.0
3.768,1.0,1.0,0.0,0.0,0.0
3.7687,1.0,1.0,0.0,0.0,0.0
3.7694,1.0,1.0,0.0,0.0,0.0
3.7701,1.0,1.0,0.0,0.0,0.0
3.7708,1.0,1.0,0.0,0.0,0.0
3.7715,1.0,1.0,0.0,0.0,0.0
3.7721999999999998,1.0,1.0,0.0,0.0,0.0
3.7729,1.0,1.0,0.0,0.0,0.0
3.7736,1.0,1.0,0.0,0.0,0.0
3.7742999999999998,1.0,1.0,0.0,0.0,0.0
3.775,1.0,1.0,0.0,0.0,0.0
3.7757,1.0,1.0,0.0,0.0,0.0
3.7763999999999998,1.0,1.0,0.0,0.0,0.0
3.7771,1.0,1.0,0.0,0.0,0.0
3.7778,1.0,1.0,0.0,0.0,0.0
3.7785,1.0,1.0,0.0,0.0,0.0
3.7792,1.0,1.0,0.0,0.0,0.0
3.7799,1.0,1.0,0.0,0.0,0.0
3.7806,1.0,1.0,0.0,0.0,0.0
3.7813,1.0,1.0,0.0,0.0,0.0
3.782,1.0,1.0,0.0,0.0,0.0
3.7827,1.0,1.0,0.0,0.0,0.0
3.7834,1.0,1.0,0.0,0.0,0.0
3.7841,1.0,1.0,0.0,0.0,0.0
3.7848,1.0,1.0,0.0,0.0,0.0
3.7855,1.0,1.0,0.0,0.0,0.0
3.7862,1.0,1.0,0.0,0.0,0.0
3.7869,1.0,1.0,0.0,0.0,0.0
