abmaglim,access_estsize,access_format,access_url,bib_reference,calib_level,dataproduct_subtype,dataproduct_type,dp_id,em_max,em_min,em_res_power,em_xel,facility_name,filter,gal_lat,gal_lon,instrument_name,is_solar,last_mod_date,multi_ob,n_obs,o_calib_status,o_ucd,obs_collection,obs_creator_did,obs_creator_name,obs_id,obs_publisher_did,obs_release_date,obs_title,obstech,p3orig,pol_states,pol_xel,preview_html,proposal_id,publication_date,release_description,s_dec,s_fov,s_pixel_scale,s_ra,s_region,s_resolution,s_xel1,s_xel2,snr,strehl,t_exptime,t_max,t_min,t_resolution,t_xel,target_name
,1359,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-12T10:48:23.136," ",2,,spectrum,ADP.2017-08-12T10:48:23.136,2.47896E-6,9.9402E-7,8031.0,24750,ESO-VLT-U2,,-0.034474,313.450301,XSHOOTER,0,2020-10-13T13:59:50.407Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2016-05-12T07:50:31.150_S0.6x11_NIR_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-12T10:48:23.136,2016-05-12T07:52:54.210Z,Hip070052_200193515_2016-05-12T07:50:31.150_S0.6x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-12T10:48:23.136,60.A-9022(C),2017-08-12T10:51:18Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.08131,1.6666E-4,,215.038759,POSITION J2000 215.038759 -61.08131,,,,507.1,,180.0,57520.32944468,57520.32674942,232.870464,,Hip070052
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-12T10:48:23.186," ",2,,spectrum,ADP.2017-08-12T10:48:23.186,5.5598E-7,2.9892000000000003E-7,9861.0,12854,ESO-VLT-U2,,-0.034473,313.4503,XSHOOTER,0,2020-10-13T13:59:50.407Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2016-05-12T07:58:46.987_S0.5x11_1x1_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-12T10:48:23.186,2016-05-12T08:01:20.310Z,Hip070052_200193515_2016-05-12T07:58:46.987_S0.5x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-12T10:48:23.186,60.A-9022(C),2017-08-12T10:51:18Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.08131,1.3888E-4,,215.038759,POSITION J2000 215.038759 -61.08131,,,,508.7,,220.0,57520.33553599,57520.33248828,263.322144,,Hip070052
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-12T10:48:23.195," ",2,,spectrum,ADP.2017-08-12T10:48:23.195,1.02E-6,5.336599999999999E-7,11333.0,24318,ESO-VLT-U2,,-0.034474,313.450301,XSHOOTER,0,2020-10-13T13:59:50.407Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2016-05-12T07:58:52.209_S0.7x11_1x1_VIS_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-12T10:48:23.195,2016-05-12T08:01:25.550Z,Hip070052_200193515_2016-05-12T07:58:52.209_S0.7x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-12T10:48:23.195,60.A-9022(C),2017-08-12T10:51:18Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.08131,1.9416E-4,,215.038759,POSITION J2000 215.038759 -61.08131,,,,541.4,,190.0,57520.33542303,57520.3325487,248.342112,,Hip070052
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-12T10:48:23.209," ",2,,spectrum,ADP.2017-08-12T10:48:23.209,5.5598E-7,2.9892000000000003E-7,9861.0,12854,ESO-VLT-U2,,-0.034473,313.4503,XSHOOTER,0,2020-10-13T13:59:50.407Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2016-05-12T07:50:22.957_S0.5x11_1x1_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-12T10:48:23.209,2016-05-12T07:52:46.167Z,Hip070052_200193515_2016-05-12T07:50:22.957_S0.5x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-12T10:48:23.209,60.A-9022(C),2017-08-12T10:51:18Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.08131,1.3888E-4,,215.038759,POSITION J2000 215.038759 -61.08131,,,,520.2,,180.0,57520.3293538,57520.3266546,233.21088,,Hip070052
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-12T10:48:23.229," ",2,,spectrum,ADP.2017-08-12T10:48:23.229,1.02E-6,5.336599999999999E-7,11333.0,24318,ESO-VLT-U2,,-0.034474,313.450301,XSHOOTER,0,2020-10-13T13:59:50.407Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2016-05-12T07:50:28.128_S0.7x11_1x1_VIS_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-12T10:48:23.229,2016-05-12T07:52:51.340Z,Hip070052_200193515_2016-05-12T07:50:28.128_S0.7x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-12T10:48:23.229,60.A-9022(C),2017-08-12T10:51:18Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.08131,1.9416E-4,,215.038759,POSITION J2000 215.038759 -61.08131,,,,593.1,,190.0,57520.32947152,57520.32671444,238.211712,,Hip070052
,1350,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-05-15T15:38:26.677," ",2,,spectrum,ADP.2014-05-15T15:38:26.677,2.47896E-6,9.9402E-7,11424.0,24750,ESO-VLT-U2,,-7.229724,359.672052,XSHOOTER,0,2020-10-13T14:00:10.857Z,S,12,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200202158_2010-05-04T06:56:41.552_S0.4x11_NIR_NOD.fits,"GUENTHER, HANS MORITZ",200202158,ivo://eso.org/ID?ADP.2014-05-15T15:38:26.677,2011-05-04T07:19:51.690Z,V4046-Sgr_200202158_2010-05-04T06:56:41.552_S0.4x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2014-05-15T15:38:26.677,085.C-0764(A),2014-05-15T00:00:00Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-32.79313,0.00305555,,273.542988,POSITION J2000 273.542988 -32.79313,,,,828.2,,1200.0,55320.30661676,55320.28936982,1490.135616,,V4046-Sgr
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-11T17:44:43.502," ",2,,spectrum,ADP.2017-08-11T17:44:43.502,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U3,,-7.646554,359.552992,XSHOOTER,0,2020-10-13T14:00:03.163Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2014-06-11T06:27:35.758_S1.0x11_2x2_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-11T17:44:43.502,2014-06-11T06:28:29.633Z,Hip089486_200193515_2014-06-11T06:27:35.758_S1.0x11_2x2_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-11T17:44:43.502,60.A-9022(C),2017-08-11T17:51:44Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09089,2.7777E-4,,273.917957,POSITION J2000 273.917957 -33.09089,,,,615.3,,12.0,56819.26985685,56819.26916386,59.874336,,Hip089486
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-11T17:44:43.569," ",2,,spectrum,ADP.2017-08-11T17:44:43.569,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U3,,-7.646554,359.552992,XSHOOTER,0,2020-10-13T14:00:03.163Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2014-06-11T06:25:30.538_S1.0x11_2x2_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-11T17:44:43.569,2014-06-11T06:26:23.863Z,Hip089486_200193515_2014-06-11T06:25:30.538_S1.0x11_2x2_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-11T17:44:43.569,60.A-9022(C),2017-08-11T17:51:44Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09089,2.7777E-4,,273.917957,POSITION J2000 273.917957 -33.09089,,,,762.1,,20.0,56819.26844748,56819.26771456,63.324288,,Hip089486
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-11T17:44:43.581," ",2,,spectrum,ADP.2017-08-11T17:44:43.581,1.02E-6,5.336599999999999E-7,8935.0,24318,ESO-VLT-U3,,-7.646554,359.552992,XSHOOTER,0,2020-10-13T14:00:03.163Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2014-06-11T06:25:35.688_S0.9x11_2x2_VIS_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-11T17:44:43.581,2014-06-11T06:26:29.413Z,Hip089486_200193515_2014-06-11T06:25:35.688_S0.9x11_2x2_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-11T17:44:43.581,60.A-9022(C),2017-08-11T17:51:44Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09089,2.5E-4,,273.917957,POSITION J2000 273.917957 -33.09089,,,,578.2,,20.0,56819.26851172,56819.26777417,63.72432,,Hip089486
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-11T17:44:43.624," ",2,,spectrum,ADP.2017-08-11T17:44:43.624,1.02E-6,5.336599999999999E-7,8935.0,24318,ESO-VLT-U3,,-7.646554,359.552992,XSHOOTER,0,2020-10-13T14:00:03.163Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2014-06-11T06:27:40.918_S0.9x11_2x2_VIS_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-11T17:44:43.624,2014-06-11T06:28:34.793Z,Hip089486_200193515_2014-06-11T06:27:40.918_S0.9x11_2x2_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-11T17:44:43.624,60.A-9022(C),2017-08-11T17:51:44Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09089,2.5E-4,,273.917957,POSITION J2000 273.917957 -33.09089,,,,581.8,,20.0,56819.26996287,56819.26922359,63.873792,,Hip089486
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-11T18:51:14.908," ",2,,spectrum,ADP.2017-08-11T18:51:14.908,5.5598E-7,2.9892000000000003E-7,3251.0,12854,ESO-VLT-U3,,-7.645774,359.552184,XSHOOTER,0,2020-10-13T14:00:17.233Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2014-07-29T01:57:01.077_S1.6x11_1x2_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-11T18:51:14.908,2014-07-29T01:57:40.110Z,Hip089486_200193515_2014-07-29T01:57:01.077_S1.6x11_1x2_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-11T18:51:14.908,60.A-9022(C),2017-08-11T18:56:38Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09124,4.4416E-4,,273.91669,POSITION J2000 273.91669 -33.09124,,,,532.4,,9.0,56867.08176517,56867.08126247,43.43328,,Hip089486
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-11T18:51:14.961," ",2,,spectrum,ADP.2017-08-11T18:51:14.961,5.5598E-7,2.9892000000000003E-7,3251.0,12854,ESO-VLT-U3,,-7.645774,359.552184,XSHOOTER,0,2020-10-13T14:00:17.233Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2014-07-29T01:54:15.793_S1.6x11_1x2_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-11T18:51:14.961,2014-07-29T01:55:08.817Z,Hip089486_200193515_2014-07-29T01:54:15.793_S1.6x11_1x2_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-11T18:51:14.961,60.A-9022(C),2017-08-11T18:56:38Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09124,4.4416E-4,,273.91669,POSITION J2000 273.91669 -33.09124,,,,535.6,,9.0,56867.08001525,56867.07934945,57.52512,,Hip089486
,1359,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-12T14:08:00.095," ",2,,spectrum,ADP.2017-08-12T14:08:00.095,2.47896E-6,9.9402E-7,5573.0,24750,ESO-VLT-U2,,-7.646914,359.552794,XSHOOTER,0,2020-10-13T14:00:36.510Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2016-08-18T04:00:07.891_S0.9x11_NIR_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-12T14:08:00.095,2016-08-18T04:01:19.447Z,Hip089486_200193515_2016-08-18T04:00:07.891_S0.9x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-12T14:08:00.095,60.A-9022(C),2017-08-12T14:11:23Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09123,2.5E-4,,273.918229,POSITION J2000 273.918229 -33.09123,,,,511.0,,70.0,57618.16799129,57618.166758,106.556256,,Hip089486
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-18T16:04:44.027," ",2,,spectrum,ADP.2017-08-18T16:04:44.027,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U2,,-7.64572,359.552361,XSHOOTER,0,2020-10-13T14:00:33.963Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2017-07-14T03:16:17.112_S1.0x11_1x1_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-18T16:04:44.027,2017-07-14T03:17:19.337Z,Hip089486_200193515_2017-07-14T03:16:17.112_S1.0x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-18T16:04:44.027,60.A-9022(C),2017-08-18T16:12:08Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09106,2.7777E-4,,273.916729,POSITION J2000 273.91672900000003 -33.09106,,,,514.0,,18.0,57948.13713353,57948.13630916,71.225568,,Hip089486
,731,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-08-18T16:04:44.057," ",2,,spectrum,ADP.2017-08-18T16:04:44.057,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U2,,-7.64572,359.552361,XSHOOTER,0,2020-10-13T14:00:33.963Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200193515_2017-07-14T03:13:49.850_S1.0x11_1x1_UVB_NOD.fits,"UVES TEAM, UVES TEAM",200193515,ivo://eso.org/ID?ADP.2017-08-18T16:04:44.057,2017-07-14T03:14:51.807Z,Hip089486_200193515_2017-07-14T03:13:49.850_S1.0x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-08-18T16:04:44.057,60.A-9022(C),2017-08-18T16:12:08Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.09106,2.7777E-4,,273.916729,POSITION J2000 273.91672900000003 -33.09106,,,,511.5,,18.0,57948.13542598,57948.13460474,70.955136,,Hip089486
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-06-11T13:13:27.220," ",2,,spectrum,ADP.2018-06-11T13:13:27.220,1.02E-6,5.336599999999999E-7,8935.0,24318,ESO-VLT-U2,,-0.872449,312.712385,XSHOOTER,0,2020-10-13T14:00:23.880Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_2034901_2018-05-26T03:03:00.617_S0.9x11_1x1_VIS_NOD.fits,"PANIC, OLJA",2034901,ivo://eso.org/ID?ADP.2018-06-11T13:13:27.220,2019-05-26T03:15:27.490Z,HIP_69761_2034901_2018-05-26T03:03:00.617_S0.9x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2018-06-11T13:13:27.220,0101.C-0902(A),2018-06-11T13:22:08Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-62.1157,2.5E-4,,214.154818,POSITION J2000 214.154818 -62.1157,,,,502.5,,200.0,58264.13110199,58264.12709046,346.596192,,HIP_69761
,262,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-04-23T15:20:28.514," ",2,,spectrum,ADP.2025-04-23T15:20:28.514,6.82239E-7,6.44242E-7,17000.0,7600,ESO-VLT-U2,,-0.542243,313.47822,GIRAFFE,0,2025-04-23T15:36:53.520Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_3962708_2025-03-12T08:19:36.464_F86_Med1_H665._o8.fits,"KERVELLA, PIERRE",3962708,ivo://eso.org/ID?ADP.2025-04-23T15:20:28.514,2026-03-12T08:36:03Z,V0339_Cen_M_3962708_2025-03-12T08:19:36.464_F86_Med1_H665._o8,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2025-04-23T15:20:28.514,114.270P.001,2025-04-23T15:36:53Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-61.549611,3.3388E-4,,215.452249,POSITION J2000 215.452249 -61.549611,,,,556.5,,415.005,60746.35175312,60746.34694981,415.005984,,V0339_Cen_M
,262,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-04-23T15:20:28.753," ",2,,spectrum,ADP.2025-04-23T15:20:28.753,6.82239E-7,6.44242E-7,17000.0,7600,ESO-VLT-U2,,-0.542243,313.47822,GIRAFFE,0,2025-04-23T15:36:53.520Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_3962708_2025-03-12T08:27:24.591_F86_Med1_H665._o8.fits,"KERVELLA, PIERRE",3962708,ivo://eso.org/ID?ADP.2025-04-23T15:20:28.753,2026-03-12T08:41:02Z,V0339_Cen_M_3962708_2025-03-12T08:27:24.591_F86_Med1_H665._o8,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2025-04-23T15:20:28.753,114.270P.001,2025-04-23T15:36:53Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-61.549611,3.3388E-4,,215.452249,POSITION J2000 215.452249 -61.549611,,,,551.6,,415.004,60746.35717124,60746.35236794,415.00512,,V0339_Cen_M
,262,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-04-23T15:20:28.995," ",2,,spectrum,ADP.2025-04-23T15:20:28.995,6.82239E-7,6.44242E-7,17000.0,7600,ESO-VLT-U2,,-0.542243,313.47822,GIRAFFE,0,2025-04-23T15:36:53.520Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_3962708_2025-03-12T08:35:12.988_F86_Med1_H665._o8.fits,"KERVELLA, PIERRE",3962708,ivo://eso.org/ID?ADP.2025-04-23T15:20:28.995,2026-03-12T08:50:50Z,V0339_Cen_M_3962708_2025-03-12T08:35:12.988_F86_Med1_H665._o8,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2025-04-23T15:20:28.995,114.270P.001,2025-04-23T15:36:53Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-61.549611,3.3388E-4,,215.452249,POSITION J2000 215.452249 -61.549611,,,,547.6,,415.005,60746.36259251,60746.3577892,415.005984,,V0339_Cen_M
,336,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-04-23T15:20:29.232," ",2,,spectrum,ADP.2025-04-23T15:20:29.232,8.99353E-7,8.48255E-7,18000.0,10220,ESO-VLT-U2,,-0.542243,313.47822,GIRAFFE,0,2025-04-23T15:36:53.520Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_3962708_2025-03-12T08:44:15.899_F86_Med1_H875.7_o6.fits,"KERVELLA, PIERRE",3962708,ivo://eso.org/ID?ADP.2025-04-23T15:20:29.232,2026-03-12T08:55:51Z,V0339_Cen_M_3962708_2025-03-12T08:44:15.899_F86_Med1_H875.7_o6,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2025-04-23T15:20:29.232,114.270P.001,2025-04-23T15:36:53Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-61.549611,3.3388E-4,,215.452249,POSITION J2000 215.452249 -61.549611,,,,545.2,,415.004,60746.3688762,60746.36407291,415.004256,,V0339_Cen_M
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:27.697," ",2,,spectrum,ADP.2019-04-26T12:50:27.697,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.635255,355.84042,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F73_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:27.697,2016-07-18T07:55:57.290Z,J175422.08_1196672_2015-07-18T06:40:39.177_F73_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:27.697,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.878416,3.3388E-4,,268.591999,POSITION J2000 268.591999 -34.878416,,,,615.7,,2400.0,57221.306009,57221.27823121,2400.001056,,J175422.08
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:27.924," ",2,,spectrum,ADP.2019-04-26T12:50:27.924,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.515384,355.807874,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F89_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:27.924,2016-07-18T07:55:57.290Z,J175346.99_1196672_2015-07-18T06:40:39.177_F89_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:27.924,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.846333,3.3388E-4,,268.445791,POSITION J2000 268.445791 -34.846333,,,,564.5,,2400.0,57221.306009,57221.27823121,2400.001056,,J175346.99
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:28.074," ",2,,spectrum,ADP.2019-04-26T12:50:28.074,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.480826,355.847995,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F107_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:28.074,2016-07-18T07:55:57.290Z,J175344.13_1196672_2015-07-18T06:40:39.177_F107_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:28.074,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.794388,3.3388E-4,,268.433874,POSITION J2000 268.433874 -34.794388,,,,643.4,,2400.0,57221.306009,57221.27823121,2400.001056,,J175344.13
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:28.158," ",2,,spectrum,ADP.2019-04-26T12:50:28.158,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.489062,355.770514,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F100_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:28.158,2016-07-18T07:55:57.290Z,J175334.86_1196672_2015-07-18T06:40:39.177_F100_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:28.158,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.865305,3.3388E-4,,268.395249,POSITION J2000 268.39524900000004 -34.865305,,,,604.0,,2400.0,57221.306009,57221.27823121,2400.001056,,J175334.86
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:28.172," ",2,,spectrum,ADP.2019-04-26T12:50:28.172,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.480635,355.857616,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F135_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:28.172,2016-07-18T07:55:57.290Z,J175345.49_1196672_2015-07-18T06:40:39.177_F135_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:28.172,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.785999,3.3388E-4,,268.439541,POSITION J2000 268.439541 -34.785999,,,,669.8,,2400.0,57221.306009,57221.27823121,2400.001056,,J175345.49
