r_over_rs,D_GR,D_SSZ,Xi
1.582145536,0.606586263,0.520103949,0.922692573
1.583145786,0.606915342,0.520070133,0.922817590
1.584146037,0.607243828,0.520036377,0.922942403
1.585146287,0.607571723,0.520002679,0.923067016
1.586146537,0.607899027,0.519969040,0.923191426
1.587146787,0.608225742,0.519935460,0.923315636
1.588147037,0.608551871,0.519901939,0.923439644
1.589147287,0.608877416,0.519868476,0.923563452
1.590147537,0.609202377,0.519835071,0.923687060
1.591147787,0.609526756,0.519801725,0.923810468
1.592148037,0.609850556,0.519768437,0.923933676
1.593148287,0.610173778,0.519735207,0.924056685
1.594148537,0.610496423,0.519702035,0.924179496
1.595148787,0.610818493,0.519668921,0.924302107
1.596149037,0.611139991,0.519635865,0.924424520
1.597149287,0.611460917,0.519602866,0.924546736
1.598149537,0.611781273,0.519569925,0.924668754
1.599149787,0.612101061,0.519537041,0.924790574
1.600150038,0.612420283,0.519504215,0.924912197
1.601150288,0.612738940,0.519471446,0.925033624
1.602150538,0.613057033,0.519438734,0.925154854
1.603150788,0.613374565,0.519406079,0.925275889
1.604151038,0.613691537,0.519373481,0.925396727
1.605151288,0.614007951,0.519340939,0.925517370
1.606151538,0.614323808,0.519308455,0.925637818
1.607151788,0.614639110,0.519276027,0.925758072
1.608152038,0.614953858,0.519243655,0.925878131
1.609152288,0.615268054,0.519211340,0.925997995
1.610152538,0.615581700,0.519179081,0.926117666
1.611152788,0.615894797,0.519146878,0.926237143
1.612153038,0.616207346,0.519114732,0.926356428
1.613153288,0.616519350,0.519082641,0.926475519
1.614153538,0.616830810,0.519050606,0.926594417
1.615153788,0.617141727,0.519018627,0.926713124
1.616154039,0.617452102,0.518986703,0.926831638
1.617154289,0.617761939,0.518954836,0.926949961
1.618154539,0.618071237,0.518923023,0.927068092
1.619154789,0.618379998,0.518891266,0.927186033
1.620155039,0.618688225,0.518859564,0.927303782
1.621155289,0.618995918,0.518827917,0.927421341
1.622155539,0.619303079,0.518796325,0.927538710
1.623155789,0.619609709,0.518764789,0.927655890
1.624156039,0.619915810,0.518733307,0.927772880
1.625156289,0.620221384,0.518701879,0.927889680
1.626156539,0.620526432,0.518670507,0.928006292
1.627156789,0.620830955,0.518639188,0.928122715
1.628157039,0.621134954,0.518607925,0.928238950
1.629157289,0.621438432,0.518576715,0.928354997
1.630157539,0.621741390,0.518545560,0.928470856
1.631157789,0.622043829,0.518514459,0.928586528
1.632158040,0.622345751,0.518483412,0.928702013
1.633158290,0.622647156,0.518452419,0.928817311
1.634158540,0.622948047,0.518421479,0.928932423
1.635158790,0.623248425,0.518390594,0.929047348
1.636159040,0.623548291,0.518359762,0.929162088
1.637159290,0.623847647,0.518328983,0.929276642
1.638159540,0.624146494,0.518298258,0.929391011
1.639159790,0.624444834,0.518267586,0.929505195
1.640160040,0.624742667,0.518236968,0.929619194
1.641160290,0.625039996,0.518206402,0.929733009
1.642160540,0.625336821,0.518175890,0.929846639
1.643160790,0.625633145,0.518145431,0.929960087
1.644161040,0.625928967,0.518115024,0.930073350
1.645161290,0.626224291,0.518084670,0.930186431
1.646161540,0.626519117,0.518054369,0.930299328
1.647161790,0.626813446,0.518024120,0.930412043
1.648162041,0.627107280,0.517993924,0.930524576
1.649162291,0.627400621,0.517963780,0.930636927
1.650162541,0.627693469,0.517933688,0.930749096
1.651162791,0.627985826,0.517903649,0.930861084
1.652163041,0.628277693,0.517873661,0.930972890
1.653163291,0.628569071,0.517843726,0.931084516
1.654163541,0.628859963,0.517813842,0.931195961
1.655163791,0.629150368,0.517784010,0.931307226
1.656164041,0.629440289,0.517754230,0.931418311
1.657164291,0.629729727,0.517724501,0.931529217
1.658164541,0.630018683,0.517694824,0.931639943
1.659164791,0.630307158,0.517665198,0.931750490
1.660165041,0.630595154,0.517635624,0.931860858
1.661165291,0.630882672,0.517606100,0.931971048
1.662165541,0.631169713,0.517576628,0.932081060
1.663165791,0.631456279,0.517547207,0.932190894
1.664166042,0.631742370,0.517517837,0.932300550
1.665166292,0.632027989,0.517488517,0.932410028
1.666166542,0.632313135,0.517459248,0.932519330
1.667166792,0.632597811,0.517430030,0.932628455
1.668167042,0.632882018,0.517400863,0.932737404
1.669167292,0.633165757,0.517371746,0.932846176
1.670167542,0.633449030,0.517342679,0.932954772
1.671167792,0.633731837,0.517313662,0.933063193
1.672168042,0.634014179,0.517284696,0.933171439
1.673168292,0.634296059,0.517255780,0.933279509
1.674168542,0.634577476,0.517226913,0.933387405
1.675168792,0.634858434,0.517198097,0.933495126
1.676169042,0.635138931,0.517169331,0.933602673
1.677169292,0.635418971,0.517140614,0.933710046
1.678169542,0.635698553,0.517111946,0.933817246
1.679169792,0.635977680,0.517083329,0.933924272
1.680170043,0.636256353,0.517054760,0.934031125
1.681170293,0.636534571,0.517026242,0.934137805
1.682170543,0.636812338,0.516997772,0.934244313
1.683170793,0.637089654,0.516969351,0.934350648
1.684171043,0.637366519,0.516940980,0.934456812
1.685171293,0.637642937,0.516912658,0.934562804
1.686171543,0.637918906,0.516884384,0.934668624
1.687171793,0.638194429,0.516856159,0.934774273
1.688172043,0.638469508,0.516827983,0.934879752
1.689172293,0.638744142,0.516799856,0.934985060
1.690172543,0.639018333,0.516771777,0.935090197
1.691172793,0.639292082,0.516743747,0.935195165
1.692173043,0.639565391,0.516715765,0.935299963
1.693173293,0.639838260,0.516687831,0.935404591
1.694173543,0.640110692,0.516659945,0.935509050
1.695173793,0.640382685,0.516632108,0.935613340
1.696174044,0.640654243,0.516604318,0.935717462
1.697174294,0.640925366,0.516576577,0.935821415
1.698174544,0.641196055,0.516548883,0.935925200
1.699174794,0.641466311,0.516521237,0.936028817
1.700175044,0.641736136,0.516493639,0.936132267
1.701175294,0.642005530,0.516466088,0.936235550
1.702175544,0.642274495,0.516438585,0.936338665
1.703175794,0.642543032,0.516411129,0.936441614
1.704176044,0.642811141,0.516383721,0.936544396
1.705176294,0.643078824,0.516356359,0.936647012
1.706176544,0.643346082,0.516329045,0.936749462
1.707176794,0.643612916,0.516301778,0.936851746
1.708177044,0.643879328,0.516274558,0.936953865
1.709177294,0.644145317,0.516247385,0.937055819
1.710177544,0.644410886,0.516220258,0.937157608
1.711177794,0.644676035,0.516193178,0.937259232
1.712178045,0.644940765,0.516166145,0.937360692
1.713178295,0.645205078,0.516139159,0.937461988
1.714178545,0.645468974,0.516112218,0.937563120
1.715178795,0.645732455,0.516085325,0.937664088
1.716179045,0.645995522,0.516058477,0.937764893
1.717179295,0.646258175,0.516031676,0.937865536
1.718179545,0.646520416,0.516004921,0.937966015
1.719179795,0.646782245,0.515978212,0.938066332
1.720180045,0.647043664,0.515951548,0.938166487
1.721180295,0.647304674,0.515924931,0.938266480
1.722180545,0.647565276,0.515898360,0.938366311
1.723180795,0.647825471,0.515871834,0.938465981
1.724181045,0.648085259,0.515845354,0.938565489
1.725181295,0.648344643,0.515818919,0.938664837
1.726181545,0.648603622,0.515792530,0.938764024
1.727181795,0.648862198,0.515766186,0.938863050
1.728182046,0.649120371,0.515739887,0.938961916
1.729182296,0.649378144,0.515713634,0.939060623
1.730182546,0.649635517,0.515687426,0.939159170
1.731182796,0.649892490,0.515661262,0.939257557
1.732183046,0.650149065,0.515635144,0.939355786
1.733183296,0.650405243,0.515609071,0.939453855
1.734183546,0.650661025,0.515583042,0.939551766
1.735183796,0.650916411,0.515557058,0.939649519
1.736184046,0.651171404,0.515531119,0.939747113
1.737184296,0.651426003,0.515505224,0.939844550
1.738184546,0.651680209,0.515479374,0.939941829
1.739184796,0.651934025,0.515453568,0.940038951
1.740185046,0.652187450,0.515427807,0.940135916
1.741185296,0.652440485,0.515402089,0.940232724
1.742185546,0.652693132,0.515376416,0.940329375
1.743185796,0.652945392,0.515350787,0.940425870
1.744186047,0.653197265,0.515325202,0.940522210
1.745186297,0.653448752,0.515299661,0.940618393
1.746186547,0.653699855,0.515274164,0.940714421
1.747186797,0.653950573,0.515248710,0.940810293
1.748187047,0.654200909,0.515223300,0.940906011
1.749187297,0.654450864,0.515197934,0.941001573
1.750187547,0.654700437,0.515172611,0.941096981
1.751187797,0.654949630,0.515147332,0.941192235
1.752188047,0.655198444,0.515122096,0.941287335
1.753188297,0.655446880,0.515096903,0.941382281
1.754188547,0.655694938,0.515071753,0.941477073
1.755188797,0.655942620,0.515046647,0.941571712
1.756189047,0.656189927,0.515021583,0.941666199
1.757189297,0.656436859,0.514996563,0.941760532
1.758189547,0.656683417,0.514971585,0.941854713
1.759189797,0.656929603,0.514946651,0.941948741
1.760190048,0.657175417,0.514921759,0.942042618
1.761190298,0.657420860,0.514896909,0.942136342
1.762190548,0.657665932,0.514872103,0.942229915
1.763190798,0.657910636,0.514847338,0.942323337
1.764191048,0.658154971,0.514822616,0.942416608
1.765191298,0.658398939,0.514797937,0.942509727
1.766191548,0.658642540,0.514773300,0.942602697
1.767191798,0.658885776,0.514748705,0.942695515
1.768192048,0.659128647,0.514724152,0.942788184
1.769192298,0.659371153,0.514699641,0.942880703
1.770192548,0.659613297,0.514675172,0.942973072
1.771192798,0.659855079,0.514650745,0.943065292
1.772193048,0.660096499,0.514626360,0.943157363
1.773193298,0.660337559,0.514602016,0.943249285
1.774193548,0.660578259,0.514577714,0.943341058
1.775193798,0.660818600,0.514553454,0.943432683
1.776194049,0.661058584,0.514529235,0.943524160
1.777194299,0.661298210,0.514505058,0.943615489
1.778194549,0.661537480,0.514480922,0.943706670
1.779194799,0.661776395,0.514456828,0.943797703
1.780195049,0.662014955,0.514432774,0.943888590
1.781195299,0.662253162,0.514408762,0.943979329
1.782195549,0.662491015,0.514384791,0.944069922
1.783195799,0.662728517,0.514360861,0.944160368
1.784196049,0.662965667,0.514336971,0.944250668
1.785196299,0.663202467,0.514313123,0.944340822
1.786196549,0.663438917,0.514289315,0.944430830
1.787196799,0.663675019,0.514265548,0.944520693
1.788197049,0.663910772,0.514241822,0.944610410
1.789197299,0.664146179,0.514218136,0.944699982
1.790197549,0.664381239,0.514194491,0.944789409
1.791197799,0.664615953,0.514170886,0.944878692
1.792198050,0.664850323,0.514147321,0.944967830
1.793198300,0.665084349,0.514123797,0.945056824
1.794198550,0.665318032,0.514100313,0.945145675
1.795198800,0.665551372,0.514076869,0.945234381
1.796199050,0.665784371,0.514053465,0.945322944
1.797199300,0.666017030,0.514030101,0.945411364
1.798199550,0.666249348,0.514006777,0.945499641
1.799199800,0.666481327,0.513983493,0.945587775
1.800200050,0.666712968,0.513960248,0.945675767
1.801200300,0.666944271,0.513937043,0.945763616
1.802200550,0.667175237,0.513913878,0.945851323
1.803200800,0.667405868,0.513890753,0.945938889
1.804201050,0.667636163,0.513867666,0.946026313
1.805201300,0.667866123,0.513844620,0.946113595
1.806201550,0.668095750,0.513821612,0.946200736
1.807201800,0.668325044,0.513798644,0.946287737
1.808202051,0.668554006,0.513775715,0.946374596
1.809202301,0.668782636,0.513752825,0.946461316
1.810202551,0.669010936,0.513729974,0.946547895
1.811202801,0.669238905,0.513707163,0.946634334
1.812203051,0.669466546,0.513684390,0.946720633
1.813203301,0.669693858,0.513661656,0.946806792
1.814203551,0.669920843,0.513638960,0.946892813
1.815203801,0.670147500,0.513616304,0.946978694
1.816204051,0.670373831,0.513593686,0.947064436
1.817204301,0.670599837,0.513571106,0.947150040
1.818204551,0.670825519,0.513548565,0.947235505
1.819204801,0.671050876,0.513526063,0.947320832
1.820205051,0.671275910,0.513503599,0.947406021
1.821205301,0.671500622,0.513481173,0.947491073
1.822205551,0.671725012,0.513458785,0.947575986
1.823205801,0.671949081,0.513436436,0.947660763
1.824206052,0.672172829,0.513414124,0.947745402
1.825206302,0.672396258,0.513391851,0.947829905
1.826206552,0.672619369,0.513369615,0.947914270
1.827206802,0.672842161,0.513347418,0.947998500
1.828207052,0.673064635,0.513325258,0.948082593
1.829207302,0.673286793,0.513303136,0.948166550
1.830207552,0.673508635,0.513281052,0.948250371
1.831207802,0.673730162,0.513259005,0.948334057
1.832208052,0.673951374,0.513236996,0.948417608
1.833208302,0.674172272,0.513215024,0.948501023
1.834208552,0.674392857,0.513193090,0.948584304
1.835208802,0.674613130,0.513171193,0.948667450
1.836209052,0.674833091,0.513149333,0.948750461
1.837209302,0.675052741,0.513127511,0.948833338
1.838209552,0.675272080,0.513105726,0.948916081
1.839209802,0.675491110,0.513083977,0.948998691
1.840210053,0.675709830,0.513062266,0.949081166
1.841210303,0.675928243,0.513040592,0.949163509
1.842210553,0.676146348,0.513018954,0.949245718
1.843210803,0.676364146,0.512997354,0.949327794
1.844211053,0.676581637,0.512975790,0.949409738
1.845211303,0.676798823,0.512954263,0.949491549
1.846211553,0.677015704,0.512932772,0.949573227
1.847211803,0.677232281,0.512911318,0.949654774
1.848212053,0.677448555,0.512889901,0.949736189
1.849212303,0.677664525,0.512868519,0.949817472
1.850212553,0.677880194,0.512847175,0.949898624
1.851212803,0.678095560,0.512825866,0.949979644
1.852213053,0.678310626,0.512804594,0.950060533
1.853213303,0.678525392,0.512783358,0.950141292
1.854213553,0.678739858,0.512762158,0.950221920
1.855213803,0.678954025,0.512740994,0.950302418
1.856214054,0.679167894,0.512719866,0.950382785
1.857214304,0.679381466,0.512698774,0.950463022
1.858214554,0.679594740,0.512677718,0.950543130
1.859214804,0.679807718,0.512656697,0.950623108
1.860215054,0.680020401,0.512635712,0.950702957
1.861215304,0.680232788,0.512614763,0.950782677
1.862215554,0.680444882,0.512593850,0.950862268
1.863215804,0.680656681,0.512572972,0.950941730
1.864216054,0.680868188,0.512552129,0.951021063
1.865216304,0.681079402,0.512531322,0.951100269
1.866216554,0.681290324,0.512510550,0.951179346
1.867216804,0.681500955,0.512489814,0.951258295
1.868217054,0.681711296,0.512469112,0.951337117
1.869217304,0.681921346,0.512448446,0.951415811
1.870217554,0.682131108,0.512427815,0.951494378
1.871217804,0.682340580,0.512407219,0.951572818
1.872218055,0.682549765,0.512386658,0.951651131
1.873218305,0.682758663,0.512366131,0.951729317
1.874218555,0.682967273,0.512345640,0.951807377
1.875218805,0.683175598,0.512325183,0.951885311
1.876219055,0.683383637,0.512304762,0.951963119
1.877219305,0.683591391,0.512284374,0.952040800
1.878219555,0.683798860,0.512264022,0.952118357
1.879219805,0.684006046,0.512243703,0.952195788
1.880220055,0.684212949,0.512223420,0.952273093
1.881220305,0.684419570,0.512203170,0.952350274
1.882220555,0.684625908,0.512182955,0.952427330
1.883220805,0.684831966,0.512162775,0.952504261
1.884221055,0.685037743,0.512142628,0.952581067
1.885221305,0.685243239,0.512122516,0.952657750
1.886221555,0.685448456,0.512102438,0.952734309
1.887221805,0.685653395,0.512082394,0.952810743
1.888222056,0.685858055,0.512062384,0.952887054
1.889222306,0.686062437,0.512042407,0.952963242
1.890222556,0.686266543,0.512022465,0.953039307
1.891222806,0.686470371,0.512002556,0.953115248
1.892223056,0.686673924,0.511982682,0.953191067
1.893223306,0.686877202,0.511962840,0.953266763
1.894223556,0.687080205,0.511943033,0.953342337
1.895223806,0.687282934,0.511923259,0.953417788
1.896224056,0.687485389,0.511903518,0.953493118
1.897224306,0.687687571,0.511883811,0.953568325
1.898224556,0.687889481,0.511864138,0.953643411
1.899224806,0.688091119,0.511844497,0.953718376
1.900225056,0.688292486,0.511824890,0.953793219
1.901225306,0.688493582,0.511805316,0.953867942
1.902225556,0.688694407,0.511785776,0.953942543
1.903225806,0.688894964,0.511766268,0.954017024
1.904226057,0.689095251,0.511746793,0.954091385
1.905226307,0.689295270,0.511727352,0.954165625
1.906226557,0.689495021,0.511707943,0.954239745
1.907226807,0.689694505,0.511688567,0.954313745
1.908227057,0.689893722,0.511669224,0.954387626
1.909227307,0.690092673,0.511649914,0.954461387
1.910227557,0.690291359,0.511630636,0.954535029
1.911227807,0.690489779,0.511611391,0.954608552
1.912228057,0.690687935,0.511592179,0.954681955
1.913228307,0.690885827,0.511572999,0.954755241
1.914228557,0.691083455,0.511553851,0.954828407
1.915228807,0.691280821,0.511534736,0.954901456
1.916229057,0.691477924,0.511515653,0.954974386
1.917229307,0.691674766,0.511496603,0.955047198
1.918229557,0.691871347,0.511477584,0.955119892
1.919229807,0.692067666,0.511458598,0.955192469
1.920230058,0.692263726,0.511439644,0.955264929
1.921230308,0.692459526,0.511420722,0.955337271
1.922230558,0.692655067,0.511401833,0.955409497
1.923230808,0.692850350,0.511382975,0.955481605
1.924231058,0.693045374,0.511364148,0.955553597
1.925231308,0.693240141,0.511345354,0.955625473
1.926231558,0.693434652,0.511326592,0.955697232
1.927231808,0.693628906,0.511307861,0.955768876
1.928232058,0.693822904,0.511289162,0.955840403
1.929232308,0.694016647,0.511270494,0.955911815
1.930232558,0.694210135,0.511251858,0.955983111
1.931232808,0.694403368,0.511233254,0.956054292
1.932233058,0.694596348,0.511214680,0.956125358
1.933233308,0.694789075,0.511196139,0.956196309
1.934233558,0.694981549,0.511177628,0.956267145
1.935233808,0.695173771,0.511159149,0.956337867
1.936234059,0.695365741,0.511140701,0.956408475
